"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Dy"	"Initial Wave Arrival Hr"	"Initial Wave Arrival Min"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hr"	"Max Wave Arrival Min"	"Max Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM607)"	-29.95003404	-71.33655194	182.808									1.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM102)"	-29.95386465	-71.2997687	183.046									0.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM292)"	-29.96029311	-71.33528737	181.71									3.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM294)"	-29.95868592	-71.33574969	181.877									3		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM307)"	-29.96154185	-71.33205001	181.629									3		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM469)"	-29.96415052	-71.33047314	181.372									0.3		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM472)"	-29.96412264	-71.3298911	181.385									0.3		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM474)"	-29.9634232	-71.33059651	181.449									0.9		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM476)"	-29.96313533	-71.33093527	181.475									1.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM620)"	-29.94893067	-71.33674968	182.925									1.45		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM630)"	-29.96301101	-71.3329429	181.454									1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM115)"	-29.9593852	-71.31748047	182.121									2.8		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM117)"	-29.96182963	-71.33328974	181.577									2.75		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM120)"	-29.95864569	-71.31268166	182.288									1.6		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM319)"	-29.96230782	-71.33119213	181.561									1.7		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM324)"	-29.96178689	-71.33142331	181.613									2.8		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM486)"	-29.9641902	-71.32908521	181.392									0.6		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM490)"	-29.964842	-71.32905839	181.321									0.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM492)"	-29.96458685	-71.32970708	181.338									0.38		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM633)"	-29.9635575	-71.33248735	181.402									0.6		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM134)"	-29.96434107	-71.33068772	181.348									0.45		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM338)"	-29.96193312	-71.33303476	181.57									2.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM649)"	-29.96266333	-71.33189238	181.51									1.4		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM147)"	-29.9481201	-71.29361931	183.787									0.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM149)"	-29.94862094	-71.29472349	183.711									1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM346)"	-29.96279398	-71.33157045	181.501									1.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM351)"	-29.94782609	-71.29173982	183.855									0.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM353)"	-29.94801661	-71.29220345	183.825									0.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM516)"	-29.96277965	-71.3310062	181.512									1.6		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM521)"	-29.96264385	-71.33042932	181.537									1.6		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM161)"	-29.94977638	-71.29602034	183.561									0.7		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM163)"	-29.95050612	-71.29692201	183.465									1.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM374)"	-29.95160098	-71.29696928	183.345									0.7		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM525)"	-29.96233019	-71.33097248	181.562									1.8		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM534)"	-29.96274846	-71.33007662	181.532									1.7		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM175)"	-29.95344231	-71.29892553	183.108									0.35		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM179)"	-29.95262879	-71.29757373	183.222									0.1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"LA BOCA, CONCON"	-32.92	-71.511	150.158											1										1		1		
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"MEXICO"	"CHIAPAS"	"PUERTO MADERO"	14.71166	-92.40166	5579.821	17	7	27	8	32	17	15	43	0.43		2	30													
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PLAYA CHOROS"	-29.26279	-71.42209	257.25									3.8	56	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"EL TEMBLADOR"	-29.47763	-71.30854	234.928									2.9	25	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TOTORALILLO"	-29.49158	-71.32887	233.114									3.3	16	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LA SERENA GOLF"	-29.82701	-71.28497	197.123									5.8	87	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"FARO LA SERENA"	-29.90545	-71.27138	188.85										320	4														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LA SERENA"	-29.90757	-71.27434	188.562									2.9	58	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LA SERENA"	-29.94743	-71.29271	183.879									3	65	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LA SERENA"	-29.94961	-71.29544	183.59									1.9	59	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"CALETA PENUELAS"	-29.95376	-71.30092	183.036									1.4	106	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LA HERRADURA"	-29.98426	-71.3578	178.718									3.4	97	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TOTORALILLO CENTRO"	-30.07306	-71.3749	168.737									2.6	158	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"GUANAQUEROS"	-30.19432	-71.41613	154.827									4.9	50	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PLAYA SOCOS"	-30.25742	-71.49346	146.873									2.9	414	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PLAYA GRANDE"	-30.27209	-71.49787	145.209									1.8	79	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PACHINGO WETLAND"	-30.30473	-71.57618	140.921									3.3	312	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.29978	-71.60776	141.302									5.5	191	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LA CEBADA"	-30.97561	-71.64858	66.279									4.2	68	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LAGUNA CONCHALI"	-31.8811	-71.49727	38.048									3.3	125	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LOS VILOS"	-31.90652	-71.50094	40.454									2.6	34	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.95944	-71.337	181.774									6.41	238	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96123	-71.3347	181.618									6.42	334	4														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO"	-29.96198	-71.3344	181.541									6.33	401	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LA SERENA"	-29.92683	-71.2786	186.388									3.06		4														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"TOTORALILLO"	-30.07175	-71.37583	168.865									2.5		5										1				
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.30309	-71.60204	140.961									4.79		5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.30238	-71.60406	141.03									4.84		5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"PUERTO ALDEA"	-30.29978	-71.60774	141.302									5.19		5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"GOLF LA SERENA"	-29.84402	-71.27899	195.381									2.98		5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"ANTOFAGASTA"	"PAPOSO"	-25.008982	-70.468728	736.982	16	23	44	0	49	17	2	6	0.37		2		"R"												
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"LOS MOLLES"	-32.23775	-71.51167	75.293									1.8	54	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"PUERTO VENTANAS"	-32.75313	-71.48468	132.077									3	12	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"MANTAGUA"	-32.8836	-71.50901	146.163									0.9	195	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"PUNTA PIEDRA"	-32.89677	-71.50665	147.639									3.9	12	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"RENACA"	-32.96327	-71.54669	154.635									2.7	35	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"EL YALI"	-33.75421	-71.72451	241.939									2.8	28	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"EL YALI"	-33.76352	-71.73855	243.001									0.8	345	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"CAPITANIA COQ"	-29.94911	-71.3369	182.903									4.19		4														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"ATACAMA"	"HUASCO"	-28.46208	-71.21411	347.695									1.83	28	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"CONCON"	-32.91935	-71.50901	150.106									2.14	218	4														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LOS VILOS"	-31.90578	-71.50015	40.41									3.5	54	4														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LOS VILOS"	-31.90534	-71.49952	40.39									4.13	96	4														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"LOS VILOS"	-31.90695	-71.50106	40.493									5.04	90	5														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"USA"	"AK"	"SAINT PAUL ISLAND, AK"	57.125	-170.275	13393.767	17	18	59	20	4	18	8	42	0.09		2		"R"												
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"VALPARAISO"	-33.02767128	-71.62787275	161.37	16	23	16	0	21	17	0	42	1.81		2	40													
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"VALPARAISO"	"SAN FELIX"	-26.283	-80.117	1010.095	17	0	13	1	18	17	0	16	0.28		2	8	"R"												
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"COSTA RICA"		"QUEPOS"	9.4246	-84.1711	4728.264	17	6	15	7	20	17	7	22	0.15		2	22	"R"												
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"USA TERRITORY"	"AS"	"PAGO PAGO, AMERICAN SAMOA"	-14.2766	-170.689	10023.057	17	12	30	13	35	17	14	27	0.68		2	20	"R"												
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"FRENCH POLYNESIA"	"MARQUESAS ISLANDS"	"NUKU HIVA ISLAND, MARQUESAS ISLANDS"	-8.9148	-140.0958	7456.88	17	9	43	10	48	17	11	33	1.37		2	14	"R"												
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"SOLOMON ISLANDS"		"HONIARA, GUADALCANAL"	-9.429	159.955	12896.587						17	19	51	0.02		2	36													
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"JAPAN"	"HOKKAIDO"	"HANASAKI"	43.2781	145.5678	16513.51	17	21	24	22	29	18	2	8	0.22		2	18													
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"USA"	"AK"	"ATKA ISLAND, AK"	52.2316	-174.172	13529.766	17	17	28	18	33	17	20	5	0.13		2		"R"												
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"ECUADOR"	"GALAPAGOS ISLANDS"	"BALTRA ISLAND"	-0.433	-90.283	3964.975	17	4	48	5	53	17	8	51	0.18		2		"R"												
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"USA"	"CA"	"NORTH SPIT, HUMBOLDT BAY, CA"	40.767	-124.217	9661.289	17	13	28	14	33	18	2	25	0.11		2		"R"												
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"NEW ZEALAND"	"BAY OF PLENTY"	"TAURANGA"	-37.6410885	176.1811791	9610.375	17	12	50	13	55	17	18	29	0.07		2		"R"												
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"NEW ZEALAND"		"QUEEN'S WHARF"	-41.2864	174.779	9455.625						17	17	0	0.11		2														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"PHILIPPINES"		"DAVAO"	7.1537	125.6629	16764.069						19	1	35	0.1		2														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CANADA"	"BC"	"TOFINO (CLAYOQUOT),BRITISH COLUMBIA"	49.153	-125.913	10430.847						17	23	17	0.1		2														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"USA"	"CA"	"VENTURA, CA"	34.252	-119.267	8829.585	17	12	26	13	31	18	13	7	0.33		2		"R"												
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"EL SALVADOR"	"LA UNION"	"LA UNION"	13.333	-87.817	5259.689	17	8	4	9	9	17	12	47	0.07		2														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"USA"	"CA"	"RICHMOND, CA"	37.92833	-122.4	9322.683	17	13	37	14	42	18	8	44	0.05		2														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"USA"	"AK"	"ELFIN COVE, AK"	58.2	-136.36	11613.134						17	23	11	0.05		2														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM182)"	-29.9613255	-71.33494148	181.603									2.4		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM196)"	-29.96266359	-71.33254671	181.498									1.62		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM396)"	-29.95319058	-71.29977487	183.12									1.1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM397)"	-29.9532417	-71.29990362	183.112									0.9		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM553)"	-29.96357861	-71.32946295	181.452									1.3		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM200)"	-29.96304739	-71.33151406	181.474									1.18		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM11)"	-29.9579998	-71.33498691	181.965									3.7		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM12)"	-29.95869927	-71.33506201	181.888									4.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM17)"	-29.94738571	-71.33682749	183.092									1.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM29)"	-29.95963214	-71.3352566	181.783									2.9		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM203)"	-29.96160319	-71.33157441	181.631									2.9		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM209)"	-29.96288357	-71.33092532	181.502									1.24		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM212)"	-29.96326156	-71.33025343	181.473									1.05		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM213)"	-29.96333592	-71.33004958	181.468									1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM216)"	-29.96419802	-71.33133302	181.352									0.57		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM33)"	-29.96455217	-71.33050175	181.328									0.3		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM232)"	-29.96493463	-71.32945145	181.304									0.39		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM401)"	-29.95376227	-71.30054735	183.043									0.6		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM414)"	-29.95693902	-71.30687957	182.58									1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM51)"	-29.95453078	-71.33598092	182.327									4.1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM253)"	-29.96429058	-71.32595027	181.436									0.49		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM418)"	-29.95788261	-71.30798033	182.457									1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM424)"	-29.9583369	-71.31125127	182.348									1.1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM425)"	-29.95864956	-71.31153251	182.308									1.3		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM427)"	-29.95951015	-71.31167315	182.212									0.85		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM567)"	-29.96433381	-71.32746876	181.404									1.17		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM574)"	-29.96409072	-71.32676485	181.443									1.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM68)"	-29.94779549	-71.29099608	183.872									0.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM76)"	-29.95739742	-71.30869579	182.497									2.1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM591)"	-29.95464716	-71.33551933	182.322									3.8		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM278)"	-29.95925205	-71.33576195	181.815									3		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM284)"	-29.9598725	-71.33667408	181.732									2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM458)"	-29.9634109	-71.33225739	181.422									1.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM459)"	-29.96424347	-71.33144187	181.345									0.6		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM598)"	-29.95175666	-71.33562176	182.636									4.1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM603)"	-29.95335037	-71.33617911	182.452									2.1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM606)"	-29.95074751	-71.33681748	182.726									0.1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM105)"	-29.95414719	-71.30019095	183.008									0.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM107)"	-29.95410304	-71.30032774	183.01									0.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM108)"	-29.95445628	-71.30066168	182.965									0.2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM302)"	-29.961492	-71.33266165	181.624									2.85		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM308)"	-29.96133271	-71.33230214	181.648									2.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM467)"	-29.96413891	-71.33092688	181.365									1		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM473)"	-29.96335698	-71.33049728	181.458									0.7		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM618)"	-29.94908406	-71.33677918	182.908									1.4		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM619)"	-29.94887257	-71.3367014	182.932									1.47		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM623)"	-29.94849723	-71.33696157	182.969									0.28		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM626)"	-29.9629318	-71.33205186	181.478									1.52		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM110)"	-29.9582291	-71.31137442	182.357									1.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM114)"	-29.95919233	-71.31598111	182.169									2.6		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM118)"	-29.96255928	-71.33264735	181.508									1.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM119)"	-29.95550056	-71.30310617	182.806									0.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM123)"	-29.94531374	-71.29112575	184.139									0.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM124)"	-29.94522077	-71.29110429	184.15									0.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM125)"	-29.94590639	-71.29159782	184.066									0.5		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM311)"	-29.96201589	-71.33183544	181.581									2		10														
	2015	9	16	22	55	26	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM312)"	-29.96212278	-71.33202319	181.566									2.3		10														
